Timestamp,Ticker,Amount,Date of Pay,Type
1/6/2026,COYY,0.372,11/7/2025,Backfill
1/6/2026,COYY,0.408,10/31/2025,Backfill
1/6/2026,COYY,0.386,10/24/2025,Backfill
1/6/2026,COYY,0.427,10/17/2025,Backfill
1/6/2026,COYY,0.499,10/10/2025,Backfill
1/6/2026,COYY,0.502,10/3/2025,Backfill
1/6/2026,COYY,0.51,9/26/2025,Backfill
1/6/2026,COYY,0.535,9/19/2025,Backfill
1/6/2026,COYY,0.554,9/12/2025,Backfill
1/6/2026,COYY,0.541,9/5/2025,Backfill
1/6/2026,COYY,0.686,8/29/2025,Backfill
1/6/2026,COYY,0.691,8/22/2025,Backfill
1/6/2026,COYY,0.736,8/15/2025,Backfill
1/6/2026,COYY,0.722,8/8/2025,Backfill
1/6/2026,COYY,0.841,8/1/2025,Backfill
1/6/2026,HMYY,0.5,1/2/2026,Backfill
1/6/2026,HMYY,0.535,12/26/2025,Backfill
1/6/2026,HMYY,0.565,12/19/2025,Backfill
1/6/2026,HMYY,0.659,12/12/2025,Backfill
1/6/2026,HMYY,0.657,12/5/2025,Backfill
1/6/2026,RTYY,0.533,1/2/2026,Backfill
1/6/2026,RTYY,0.604,12/26/2025,Backfill
1/6/2026,RTYY,0.594,12/19/2025,Backfill
1/6/2026,RTYY,0.658,12/12/2025,Backfill
1/6/2026,RTYY,0.716,12/5/2025,Backfill
1/6/2026,SMYY,0.353,1/2/2026,Backfill
1/6/2026,SMYY,0.368,12/26/2025,Backfill
1/6/2026,SMYY,0.375,12/19/2025,Backfill
1/6/2026,SMYY,0.448,12/12/2025,Backfill
1/6/2026,SMYY,0.432,12/5/2025,Backfill
1/6/2026,SMYY,0.434,11/28/2025,Backfill
1/6/2026,SMYY,0.464,11/21/2025,Backfill
1/6/2026,SMYY,0.524,11/14/2025,Backfill
1/6/2026,SMYY,0.569,11/7/2025,Backfill
1/6/2026,SMYY,0.617,10/31/2025,Backfill
1/6/2026,SMYY,0.65,10/24/2025,Backfill
1/6/2026,SMYY,0.696,10/17/2025,Backfill
1/6/2026,SMYY,0.695,10/10/2025,Backfill
1/6/2026,SMYY,0.683,10/3/2025,Backfill
1/6/2026,HOYY,0.368,1/2/2026,Backfill
1/6/2026,HOYY,0.407,12/26/2025,Backfill
1/6/2026,HOYY,0.39,12/19/2025,Backfill
1/6/2026,HOYY,0.447,12/12/2025,Backfill
1/6/2026,HOYY,0.448,12/5/2025,Backfill
1/6/2026,HOYY,0.449,11/28/2025,Backfill
1/6/2026,HOYY,0.475,11/21/2025,Backfill
1/6/2026,HOYY,0.544,11/14/2025,Backfill
1/6/2026,HOYY,0.583,11/7/2025,Backfill
1/6/2026,HOYY,0.606,10/31/2025,Backfill
1/6/2026,HOYY,0.58,10/24/2025,Backfill
1/6/2026,HOYY,0.601,10/17/2025,Backfill
1/6/2026,HOYY,0.691,10/10/2025,Backfill
1/6/2026,HOYY,0.669,10/3/2025,Backfill
1/6/2026,QBY,0.511,1/2/2026,Backfill
1/6/2026,QBY,0.527,12/26/2025,Backfill
1/6/2026,QBY,0.558,12/19/2025,Backfill
1/6/2026,QBY,0.6,12/12/2025,Backfill
1/6/2026,QBY,0.623,12/5/2025,Backfill
1/6/2026,RGYY,0.499,1/2/2026,Backfill
1/6/2026,RGYY,0.556,12/26/2025,Backfill
1/6/2026,RGYY,0.53,12/19/2025,Backfill
1/6/2026,RGYY,0.605,12/12/2025,Backfill
1/6/2026,RGYY,0.601,12/5/2025,Backfill
1/6/2026,RGYY,0.662,11/28/2025,Backfill
1/6/2026,SEMY,0.532,1/2/2026,Backfill
1/6/2026,SEMY,0.572,12/26/2025,Backfill
1/6/2026,SEMY,0.561,12/19/2025,Backfill
1/6/2026,SEMY,0.614,12/12/2025,Backfill
1/6/2026,SEMY,0.635,12/5/2025,Backfill
1/6/2026,SEMY,0.63,11/28/2025,Backfill
1/6/2026,SEMY,0.64,11/21/2025,Backfill
1/6/2026,TSYY,0.144,1/2/2026,Backfill
1/6/2026,TSYY,0.163,12/26/2025,Backfill
1/6/2026,TSYY,0.165,12/19/2025,Backfill
1/6/2026,TSYY,0.164,12/12/2025,Backfill
1/6/2026,TSYY,0.16,12/5/2025,Backfill
1/6/2026,TSYY,0.158,11/28/2025,Backfill
1/6/2026,TSYY,0.16,11/21/2025,Backfill
1/6/2026,TSYY,0.183,11/14/2025,Backfill
1/6/2026,TSYY,0.202,11/7/2025,Backfill
1/6/2026,TSYY,0.207,10/31/2025,Backfill
1/6/2026,TSYY,0.206,10/24/2025,Backfill
1/6/2026,TSYY,0.205,10/17/2025,Backfill
1/6/2026,TSYY,0.219,10/10/2025,Backfill
1/6/2026,TSYY,0.229,10/3/2025,Backfill
1/6/2026,TSYY,0.226,9/26/2025,Backfill
1/6/2026,TSYY,0.222,9/19/2025,Backfill
1/6/2026,TSYY,0.21,9/12/2025,Backfill
1/6/2026,TSYY,0.213,9/5/2025,Backfill
1/6/2026,TSYY,0.227,8/29/2025,Backfill
1/6/2026,TSYY,0.217,8/22/2025,Backfill
1/6/2026,TSYY,0.225,8/15/2025,Backfill
1/6/2026,TSYY,0.224,8/8/2025,Backfill
1/6/2026,TSYY,0.237,8/1/2025,Backfill
1/6/2026,TSYY,0.255,7/25/2025,Backfill
1/6/2026,TSYY,0.257,7/18/2025,Backfill
1/6/2026,TSYY,0.242,7/11/2025,Backfill
1/6/2026,TSYY,0.253,7/3/2025,Backfill
1/6/2026,TSYY,0.3,6/27/2025,Backfill
1/6/2026,TSYY,0.298,6/20/2025,Backfill
1/6/2026,TSYY,0.305,6/13/2025,Backfill
1/6/2026,TSYY,0.304,6/6/2025,Backfill
1/6/2026,TSYY,1.387,5/23/2025,Backfill
1/6/2026,TSYY,1.4,4/25/2025,Backfill
1/6/2026,TSYY,1.539,3/28/2025,Backfill
1/6/2026,TSYY,2.543,2/28/2025,Backfill
1/6/2026,TSYY,0.741,1/24/2025,Backfill
1/6/2026,TSYY,0.046,12/27/2024,Backfill
1/6/2026,MTYY,0.222,1/2/2026,Backfill
1/6/2026,MTYY,0.24,12/26/2025,Backfill
1/6/2026,MTYY,0.178,12/19/2025,Backfill
1/6/2026,MTYY,0.199,12/12/2025,Backfill
1/6/2026,MTYY,0.203,12/5/2025,Backfill
1/6/2026,MTYY,0.198,11/28/2025,Backfill
1/6/2026,MTYY,0.22,11/21/2025,Backfill
1/6/2026,MTYY,0.259,11/14/2025,Backfill
1/6/2026,MTYY,0.296,11/7/2025,Backfill
1/6/2026,MTYY,0.334,10/31/2025,Backfill
1/6/2026,MTYY,0.332,10/24/2025,Backfill
1/6/2026,MTYY,0.359,10/17/2025,Backfill
1/6/2026,MTYY,0.399,10/10/2025,Backfill
1/6/2026,MTYY,0.437,10/3/2025,Backfill
1/6/2026,MTYY,0.457,9/26/2025,Backfill
1/6/2026,BBYY,0.365,1/2/2026,Backfill
1/6/2026,BBYY,0.377,12/26/2025,Backfill
1/6/2026,BBYY,0.37,12/19/2025,Backfill
1/6/2026,BBYY,0.417,12/12/2025,Backfill
1/6/2026,BBYY,0.397,12/5/2025,Backfill
1/6/2026,BBYY,0.406,11/28/2025,Backfill
1/6/2026,BBYY,0.409,11/21/2025,Backfill
1/6/2026,BBYY,0.401,11/14/2025,Backfill
1/6/2026,BBYY,0.434,11/7/2025,Backfill
1/6/2026,BBYY,0.478,10/31/2025,Backfill
1/6/2026,BBYY,0.463,10/24/2025,Backfill
1/6/2026,NVYY,0.35,1/2/2026,Backfill
1/6/2026,NVYY,0.359,12/26/2025,Backfill
1/6/2026,NVYY,0.347,12/19/2025,Backfill
1/6/2026,NVYY,0.397,12/12/2025,Backfill
1/6/2026,NVYY,0.392,12/5/2025,Backfill
1/6/2026,NVYY,0.39,11/28/2025,Backfill
1/6/2026,NVYY,0.407,11/21/2025,Backfill
1/6/2026,NVYY,0.426,11/14/2025,Backfill
1/6/2026,NVYY,0.437,11/7/2025,Backfill
1/6/2026,NVYY,0.447,10/31/2025,Backfill
1/6/2026,NVYY,0.44,10/24/2025,Backfill
1/6/2026,NVYY,0.434,10/17/2025,Backfill
1/6/2026,NVYY,0.449,10/10/2025,Backfill
1/6/2026,NVYY,0.455,10/3/2025,Backfill
1/6/2026,NVYY,0.441,9/26/2025,Backfill
1/6/2026,NVYY,0.43,9/19/2025,Backfill
1/6/2026,NVYY,0.462,9/12/2025,Backfill
1/6/2026,NVYY,0.473,9/5/2025,Backfill
1/6/2026,NVYY,0.502,8/29/2025,Backfill
1/6/2026,NVYY,0.495,8/22/2025,Backfill
1/6/2026,NVYY,0.519,8/15/2025,Backfill
1/6/2026,NVYY,0.525,8/8/2025,Backfill
1/6/2026,NVYY,0.522,8/1/2025,Backfill
1/6/2026,NVYY,0.508,7/25/2025,Backfill
1/6/2026,NVYY,0.517,7/18/2025,Backfill
1/6/2026,NVYY,0.513,7/11/2025,Backfill
1/6/2026,NVYY,0.489,7/3/2025,Backfill
1/6/2026,NVYY,0.59,6/27/2025,Backfill
1/6/2026,NVYY,0.657,6/20/2025,Backfill
1/6/2026,NVYY,0.662,6/13/2025,Backfill
1/6/2026,NVYY,0.508,6/6/2025,Backfill
1/6/2026,PLYY,0.354,1/2/2026,Backfill
1/6/2026,PLYY,0.399,12/26/2025,Backfill
1/6/2026,PLYY,0.374,12/19/2025,Backfill
1/6/2026,PLYY,0.396,12/12/2025,Backfill
1/6/2026,PLYY,0.397,12/5/2025,Backfill
1/6/2026,PLYY,0.373,11/28/2025,Backfill
1/6/2026,PLYY,0.4,11/21/2025,Backfill
1/6/2026,PLYY,0.433,11/14/2025,Backfill
1/6/2026,PLYY,0.437,11/7/2025,Backfill
1/6/2026,PLYY,0.471,10/31/2025,Backfill
1/6/2026,PLYY,0.446,10/24/2025,Backfill
1/6/2026,PLYY,0.456,10/17/2025,Backfill
1/6/2026,PLYY,0.452,10/10/2025,Backfill
1/6/2026,PLYY,0.479,10/3/2025,Backfill
1/6/2026,PLYY,0.478,9/26/2025,Backfill
1/6/2026,XBTY,0.211,1/2/2026,Backfill
1/6/2026,XBTY,0.21,12/26/2025,Backfill
1/6/2026,XBTY,0.206,12/19/2025,Backfill
1/6/2026,XBTY,0.222,12/12/2025,Backfill
1/6/2026,XBTY,0.223,12/5/2025,Backfill
1/6/2026,XBTY,0.23,11/28/2025,Backfill
1/6/2026,XBTY,0.246,11/21/2025,Backfill
1/6/2026,XBTY,0.272,11/14/2025,Backfill
1/6/2026,XBTY,0.286,11/7/2025,Backfill
1/6/2026,XBTY,0.309,10/31/2025,Backfill
1/6/2026,XBTY,0.308,10/24/2025,Backfill
1/6/2026,XBTY,0.315,10/17/2025,Backfill
1/6/2026,XBTY,0.361,10/10/2025,Backfill
1/6/2026,XBTY,0.369,10/3/2025,Backfill
1/6/2026,XBTY,0.391,9/26/2025,Backfill
1/6/2026,XBTY,0.404,9/19/2025,Backfill
1/6/2026,XBTY,0.415,9/12/2025,Backfill
1/6/2026,XBTY,0.41,9/5/2025,Backfill
1/6/2026,XBTY,0.417,8/29/2025,Backfill
1/6/2026,XBTY,0.433,8/22/2025,Backfill
1/6/2026,XBTY,0.453,8/15/2025,Backfill
1/6/2026,XBTY,0.448,8/8/2025,Backfill
1/6/2026,XBTY,0.473,8/1/2025,Backfill
1/6/2026,XBTY,0.475,7/25/2025,Backfill
1/6/2026,XBTY,0.478,7/18/2025,Backfill
1/6/2026,XBTY,0.477,7/11/2025,Backfill
1/6/2026,XBTY,0.457,7/3/2025,Backfill
1/6/2026,XBTY,0.504,6/27/2025,Backfill
1/6/2026,XBTY,0.608,6/20/2025,Backfill
1/6/2026,XBTY,0.623,6/13/2025,Backfill
1/6/2026,XBTY,0.461,6/6/2025,Backfill
1/6/2026,AMYY,0.426,1/2/2026,Backfill
1/6/2026,AMYY,0.421,12/26/2025,Backfill
1/6/2026,AMYY,0.393,12/19/2025,Backfill
1/6/2026,AMYY,0.438,12/12/2025,Backfill
1/6/2026,AMYY,0.428,12/5/2025,Backfill
1/6/2026,AMYY,0.42,11/28/2025,Backfill
1/6/2026,AMYY,0.44,11/21/2025,Backfill
1/6/2026,AMYY,0.483,11/14/2025,Backfill
1/6/2026,AMYY,0.492,11/7/2025,Backfill
1/6/2026,AMYY,0.488,10/31/2025,Backfill
1/6/2026,AMYY,0.482,10/24/2025,Backfill
1/6/2026,AMYY,0.48,10/17/2025,Backfill
1/6/2026,AMYY,0.479,10/10/2025,Backfill
1/6/2026,AMYY,0.457,10/3/2025,Backfill
1/6/2026,AMYY,0.453,9/26/2025,Backfill
1/6/2026,AMYY,0.465,9/19/2025,Backfill
1/6/2026,NUGY,0.446,1/2/2026,Backfill
1/6/2026,NUGY,0.48,12/26/2025,Backfill
1/6/2026,NUGY,0.465,12/19/2025,Backfill
1/6/2026,NUGY,0.469,12/12/2025,Backfill
1/6/2026,NUGY,0.455,12/5/2025,Backfill
1/6/2026,NUGY,0.461,11/28/2025,Backfill
1/6/2026,NUGY,0.472,11/21/2025,Backfill
1/6/2026,AZYY,0.199,1/2/2026,Backfill
1/6/2026,AZYY,0.2,12/26/2025,Backfill
1/6/2026,AZYY,0.193,12/19/2025,Backfill
1/6/2026,AZYY,0.206,12/12/2025,Backfill
1/6/2026,AZYY,0.203,12/5/2025,Backfill
1/6/2026,AZYY,0.204,11/28/2025,Backfill
1/6/2026,AZYY,0.2,11/21/2025,Backfill
1/6/2026,AZYY,0.238,11/14/2025,Backfill
1/6/2026,AZYY,0.231,11/7/2025,Backfill
1/6/2026,AZYY,0.225,10/31/2025,Backfill
1/6/2026,AZYY,0.222,10/24/2025,Backfill
1/6/2026,AZYY,0.226,10/17/2025,Backfill
1/6/2026,AZYY,0.23,10/10/2025,Backfill
1/6/2026,AZYY,0.223,10/3/2025,Backfill
1/6/2026,AZYY,0.229,9/26/2025,Backfill
1/6/2026,AZYY,0.24,9/19/2025,Backfill
1/6/2026,TQQY,0.149,1/2/2026,Backfill
1/6/2026,TQQY,0.158,12/26/2025,Backfill
1/6/2026,TQQY,0.147,12/19/2025,Backfill
1/6/2026,TQQY,0.157,12/12/2025,Backfill
1/6/2026,TQQY,0.155,12/5/2025,Backfill
1/6/2026,TQQY,0.161,11/28/2025,Backfill
1/6/2026,TQQY,0.161,11/21/2025,Backfill
1/6/2026,TQQY,0.169,11/14/2025,Backfill
1/6/2026,TQQY,0.178,11/7/2025,Backfill
1/6/2026,TQQY,0.181,10/31/2025,Backfill
1/6/2026,TQQY,0.182,10/24/2025,Backfill
1/6/2026,TQQY,0.178,10/17/2025,Backfill
1/6/2026,TQQY,0.182,10/10/2025,Backfill
1/6/2026,TQQY,0.183,10/3/2025,Backfill
1/6/2026,TQQY,0.178,9/26/2025,Backfill
1/6/2026,TQQY,0.181,9/19/2025,Backfill
1/6/2026,TQQY,0.183,9/12/2025,Backfill
1/6/2026,TQQY,0.175,9/5/2025,Backfill
1/6/2026,TQQY,0.176,8/29/2025,Backfill
1/6/2026,TQQY,0.173,8/22/2025,Backfill
1/6/2026,TQQY,0.18,8/15/2025,Backfill
1/6/2026,TQQY,0.179,8/8/2025,Backfill
1/6/2026,TQQY,0.186,8/1/2025,Backfill
1/6/2026,TQQY,0.185,7/25/2025,Backfill
1/6/2026,TQQY,0.183,7/18/2025,Backfill
1/6/2026,TQQY,0.183,7/11/2025,Backfill
1/6/2026,TQQY,0.18,7/3/2025,Backfill
1/6/2026,TQQY,0.181,6/27/2025,Backfill
1/6/2026,TQQY,0.178,6/20/2025,Backfill
1/6/2026,TQQY,0.182,6/13/2025,Backfill
1/6/2026,TQQY,0.18,6/6/2025,Backfill
1/6/2026,TQQY,0.771,5/23/2025,Backfill
1/6/2026,TQQY,0.75,4/25/2025,Backfill
1/6/2026,FBYY,0.194,1/2/2026,Backfill
1/6/2026,FBYY,0.192,12/26/2025,Backfill
1/6/2026,FBYY,0.191,12/19/2025,Backfill
1/6/2026,FBYY,0.191,12/12/2025,Backfill
1/6/2026,FBYY,0.197,12/5/2025,Backfill
1/6/2026,FBYY,0.196,11/28/2025,Backfill
1/6/2026,FBYY,0.195,11/21/2025,Backfill
1/6/2026,FBYY,0.207,11/14/2025,Backfill
1/6/2026,FBYY,0.225,11/7/2025,Backfill
1/6/2026,FBYY,0.249,10/31/2025,Backfill
1/6/2026,FBYY,0.235,10/24/2025,Backfill
1/6/2026,YSPY,0.179,1/2/2026,Backfill
1/6/2026,YSPY,0.18,12/26/2025,Backfill
1/6/2026,YSPY,0.166,12/19/2025,Backfill
1/6/2026,YSPY,0.172,12/12/2025,Backfill
1/6/2026,YSPY,0.179,12/5/2025,Backfill
1/6/2026,YSPY,0.177,11/28/2025,Backfill
1/6/2026,YSPY,0.179,11/21/2025,Backfill
1/6/2026,YSPY,0.182,11/14/2025,Backfill
1/6/2026,YSPY,0.183,11/7/2025,Backfill
1/6/2026,YSPY,0.19,10/31/2025,Backfill
1/6/2026,YSPY,0.188,10/24/2025,Backfill
1/6/2026,YSPY,0.186,10/17/2025,Backfill
1/6/2026,YSPY,0.196,10/10/2025,Backfill
1/6/2026,YSPY,0.192,10/3/2025,Backfill
1/6/2026,YSPY,0.187,9/26/2025,Backfill
1/6/2026,YSPY,0.191,9/19/2025,Backfill
1/6/2026,YSPY,0.193,9/12/2025,Backfill
1/6/2026,YSPY,0.188,9/5/2025,Backfill
1/6/2026,YSPY,0.188,8/29/2025,Backfill
1/6/2026,YSPY,0.185,8/22/2025,Backfill
1/6/2026,YSPY,0.188,8/15/2025,Backfill
1/6/2026,YSPY,0.187,8/8/2025,Backfill
1/6/2026,YSPY,0.195,8/1/2025,Backfill
1/6/2026,YSPY,0.197,7/25/2025,Backfill
1/6/2026,YSPY,0.194,7/18/2025,Backfill
1/6/2026,YSPY,0.194,7/11/2025,Backfill
1/6/2026,YSPY,0.193,7/3/2025,Backfill
1/6/2026,YSPY,0.192,6/27/2025,Backfill
1/6/2026,YSPY,0.189,6/20/2025,Backfill
1/6/2026,YSPY,0.192,6/13/2025,Backfill
1/6/2026,YSPY,0.19,6/6/2025,Backfill
1/6/2026,YSPY,0.811,5/23/2025,Backfill
1/6/2026,YSPY,0.813,4/25/2025,Backfill
1/6/2026,RYLD,0.155,12/22/2025,Backfill
1/6/2026,RYLD,0.152,11/24/2025,Backfill
1/6/2026,RYLD,0.153,10/20/2025,Backfill
1/6/2026,RYLD,0.152,9/22/2025,Backfill
1/6/2026,RYLD,0.151,8/18/2025,Backfill
1/6/2026,RYLD,0.15,7/21/2025,Backfill
1/6/2026,RYLD,0.149,6/23/2025,Backfill
1/6/2026,RYLD,0.148,5/19/2025,Backfill
1/6/2026,RYLD,0.143,4/21/2025,Backfill
1/6/2026,RYLD,0.154,3/24/2025,Backfill
1/6/2026,RYLD,0.163,2/24/2025,Backfill
1/6/2026,RYLD,0.168,1/21/2025,Backfill
1/6/2026,RYLD,0.166,12/30/2024,Backfill
1/6/2026,RYLD,0.166,11/18/2024,Backfill
1/6/2026,RYLD,0.166,10/21/2024,Backfill
1/6/2026,RYLD,0.162,9/23/2024,Backfill
1/6/2026,RYLD,0.161,8/19/2024,Backfill
1/6/2026,RYLD,0.161,7/22/2024,Backfill
1/6/2026,RYLD,0.161,6/24/2024,Backfill
1/6/2026,RYLD,0.165,5/20/2024,Backfill
1/6/2026,RYLD,0.163,4/22/2024,Backfill
1/6/2026,RYLD,0.167,3/18/2024,Backfill
1/6/2026,RYLD,0.163,2/20/2024,Backfill
1/6/2026,RYLD,0.165,1/22/2024,Backfill
1/6/2026,RYLD,0.167,12/28/2023,Backfill
1/6/2026,RYLD,0.168,11/20/2023,Backfill
1/6/2026,RYLD,0.162,10/23/2023,Backfill
1/6/2026,RYLD,0.173,9/18/2023,Backfill
1/6/2026,RYLD,0.174,8/21/2023,Backfill
1/6/2026,RYLD,0.18,7/24/2023,Backfill
1/6/2026,RYLD,0.183,6/20/2023,Backfill
1/6/2026,RYLD,0.161,5/22/2023,Backfill
1/6/2026,RYLD,0.182,4/24/2023,Backfill
1/6/2026,RYLD,0.196,2/21/2023,Backfill
1/6/2026,RYLD,0.196,1/23/2023,Backfill
1/6/2026,RYLD,0.187,12/29/2022,Backfill
1/6/2026,RYLD,0.199,11/21/2022,Backfill
1/6/2026,RYLD,0.195,10/24/2022,Backfill
1/6/2026,RYLD,0.196,9/19/2022,Backfill
1/6/2026,RYLD,0.207,8/22/2022,Backfill
1/6/2026,RYLD,0.212,7/18/2022,Backfill
1/6/2026,RYLD,0.202,6/21/2022,Backfill
1/6/2026,RYLD,0.211,5/23/2022,Backfill
1/6/2026,RYLD,0.235,4/18/2022,Backfill
1/6/2026,RYLD,0.24,3/21/2022,Backfill
1/6/2026,RYLD,0.232,2/22/2022,Backfill
1/6/2026,RYLD,0.223,1/24/2022,Backfill
1/6/2026,RYLD,0.307,12/30/2021,Backfill
1/6/2026,RYLD,0.255,11/22/2021,Backfill
1/6/2026,RYLD,0.247,10/18/2021,Backfill
1/6/2026,RYLD,0.252,9/20/2021,Backfill
1/6/2026,RYLD,0.251,8/23/2021,Backfill
1/6/2026,RYLD,0.246,7/19/2021,Backfill
1/6/2026,RYLD,0.248,6/21/2021,Backfill
1/6/2026,RYLD,0.248,5/24/2021,Backfill
1/6/2026,RYLD,0.249,4/19/2021,Backfill
1/6/2026,RYLD,0.245,3/22/2021,Backfill
1/6/2026,RYLD,0.24,2/22/2021,Backfill
1/6/2026,RYLD,0.227,1/19/2021,Backfill
1/6/2026,RYLD,0.228,12/30/2020,Backfill
1/6/2026,RYLD,0.222,11/23/2020,Backfill
1/6/2026,RYLD,0.214,10/19/2020,Backfill
1/6/2026,RYLD,0.209,9/21/2020,Backfill
1/6/2026,RYLD,0.208,8/24/2020,Backfill
1/6/2026,RYLD,0.202,7/20/2020,Backfill
1/6/2026,RYLD,0.192,6/22/2020,Backfill
1/6/2026,RYLD,0.187,5/18/2020,Backfill
1/6/2026,RYLD,0.176,4/20/2020,Backfill
1/6/2026,RYLD,0.159,3/23/2020,Backfill
1/6/2026,RYLD,0.239,2/24/2020,Backfill
1/6/2026,RYLD,0.196,1/21/2020,Backfill
1/6/2026,RYLD,0.166,12/30/2019,Backfill
1/6/2026,RYLD,0.251,11/20/2019,Backfill
1/6/2026,RYLD,0.168,10/23/2019,Backfill
1/6/2026,RYLD,0.212,9/25/2019,Backfill
1/6/2026,RYLD,0.251,8/21/2019,Backfill
1/6/2026,RYLD,0.137,7/24/2019,Backfill
1/6/2026,RYLD,0.223,6/26/2019,Backfill
1/6/2026,RYLD,0.235,5/22/2019,Backfill
1/6/2026,QYLD,0.178,12/22/2025,Backfill
1/6/2026,QYLD,0.173,11/24/2025,Backfill
1/6/2026,QYLD,0.173,10/20/2025,Backfill
1/6/2026,QYLD,0.17,9/22/2025,Backfill
1/6/2026,QYLD,0.168,8/18/2025,Backfill
1/6/2026,QYLD,0.165,7/21/2025,Backfill
1/6/2026,QYLD,0.166,6/23/2025,Backfill
1/6/2026,QYLD,0.165,5/19/2025,Backfill
1/6/2026,QYLD,0.16,4/21/2025,Backfill
1/6/2026,QYLD,0.17,3/24/2025,Backfill
1/6/2026,QYLD,0.165,2/24/2025,Backfill
1/6/2026,QYLD,0.188,1/21/2025,Backfill
1/6/2026,QYLD,0.339,12/30/2024,Backfill
1/6/2026,QYLD,0.18,11/18/2024,Backfill
1/6/2026,QYLD,0.183,10/21/2024,Backfill
1/6/2026,QYLD,0.181,9/23/2024,Backfill
1/6/2026,QYLD,0.179,8/19/2024,Backfill
1/6/2026,QYLD,0.177,7/22/2024,Backfill
1/6/2026,QYLD,0.169,6/24/2024,Backfill
1/6/2026,QYLD,0.163,5/20/2024,Backfill
1/6/2026,QYLD,0.172,4/22/2024,Backfill
1/6/2026,QYLD,0.178,3/18/2024,Backfill
1/6/2026,QYLD,0.177,2/20/2024,Backfill
1/6/2026,QYLD,0.179,1/22/2024,Backfill
1/6/2026,QYLD,0.166,12/28/2023,Backfill
1/6/2026,QYLD,0.161,11/20/2023,Backfill
1/6/2026,QYLD,0.167,10/23/2023,Backfill
1/6/2026,QYLD,0.172,9/18/2023,Backfill
1/6/2026,QYLD,0.173,8/21/2023,Backfill
1/6/2026,QYLD,0.18,7/24/2023,Backfill
1/6/2026,QYLD,0.177,6/20/2023,Backfill
1/6/2026,QYLD,0.168,5/22/2023,Backfill
1/6/2026,QYLD,0.173,4/24/2023,Backfill
1/6/2026,QYLD,0.169,3/20/2023,Backfill
1/6/2026,QYLD,0.167,2/21/2023,Backfill
1/6/2026,QYLD,0.17,1/23/2023,Backfill
1/6/2026,QYLD,0.161,12/29/2022,Backfill
1/6/2026,QYLD,0.165,11/21/2022,Backfill
1/6/2026,QYLD,0.163,10/24/2022,Backfill
1/6/2026,QYLD,0.165,9/19/2022,Backfill
1/6/2026,QYLD,0.181,8/22/2022,Backfill
1/6/2026,QYLD,0.181,7/18/2022,Backfill
1/6/2026,QYLD,0.174,6/21/2022,Backfill
1/6/2026,QYLD,0.179,5/23/2022,Backfill
1/6/2026,QYLD,0.205,4/18/2022,Backfill
1/6/2026,QYLD,0.21,3/21/2022,Backfill
1/6/2026,QYLD,0.202,2/22/2022,Backfill
1/6/2026,QYLD,0.203,1/24/2022,Backfill
1/6/2026,QYLD,0.499,12/30/2021,Backfill
1/6/2026,QYLD,0.225,11/22/2021,Backfill
1/6/2026,QYLD,0.197,10/18/2021,Backfill
1/6/2026,QYLD,0.19,9/20/2021,Backfill
1/6/2026,QYLD,0.188,8/23/2021,Backfill
1/6/2026,QYLD,0.223,7/19/2021,Backfill
1/6/2026,QYLD,0.194,6/21/2021,Backfill
1/6/2026,QYLD,0.221,5/24/2021,Backfill
1/6/2026,QYLD,0.228,4/19/2021,Backfill
1/6/2026,QYLD,0.224,3/22/2021,Backfill
1/6/2026,QYLD,0.233,2/22/2021,Backfill
1/6/2026,QYLD,0.229,1/19/2021,Backfill
1/6/2026,QYLD,0.23,12/30/2020,Backfill
1/6/2026,QYLD,0.223,11/23/2020,Backfill
1/6/2026,QYLD,0.217,10/19/2020,Backfill
1/6/2026,QYLD,0.212,9/21/2020,Backfill
1/6/2026,QYLD,0.22,8/24/2020,Backfill
1/6/2026,QYLD,0.214,7/20/2020,Backfill
1/6/2026,QYLD,0.209,6/22/2020,Backfill
1/6/2026,QYLD,0.204,5/18/2020,Backfill
1/6/2026,QYLD,0.199,4/20/2020,Backfill
1/6/2026,QYLD,0.181,3/23/2020,Backfill
1/6/2026,QYLD,0.238,2/24/2020,Backfill
1/6/2026,QYLD,0.199,1/21/2020,Backfill
1/6/2026,QYLD,0.165,12/30/2019,Backfill
1/6/2026,QYLD,0.195,11/20/2019,Backfill
1/6/2026,QYLD,0.177,10/23/2019,Backfill
1/6/2026,QYLD,0.175,9/25/2019,Backfill
1/6/2026,QYLD,0.227,8/21/2019,Backfill
1/6/2026,QYLD,0.171,7/24/2019,Backfill
1/6/2026,QYLD,0.215,6/26/2019,Backfill
1/6/2026,QYLD,0.211,5/22/2019,Backfill
1/6/2026,QYLD,0.179,4/24/2019,Backfill
1/6/2026,QYLD,0.204,3/20/2019,Backfill
1/6/2026,QYLD,0.185,2/20/2019,Backfill
1/6/2026,QYLD,0.217,1/23/2019,Backfill
1/6/2026,QYLD,0.172,12/28/2018,Backfill
1/6/2026,QYLD,0.225,11/21/2018,Backfill
1/6/2026,QYLD,0.247,10/24/2018,Backfill
1/6/2026,QYLD,0.201,9/26/2018,Backfill
1/6/2026,QYLD,0.226,8/22/2018,Backfill
1/6/2026,QYLD,0.181,7/25/2018,Backfill
1/6/2026,QYLD,0.2,6/20/2018,Backfill
1/6/2026,QYLD,0.216,5/23/2018,Backfill
1/6/2026,QYLD,0.234,4/25/2018,Backfill
